TEXT_TWEET,SENTIMENT
No me quiero morir sin hacer esto https://t.co/2JSRnhEPL2,2
No tengo luz aún y mañana tengo el examen más perro de el semestre 😭,2
Yo diciendo todos los días que me quiero morir / Yo pidiéndole a Diosito que nos ayude porque ya es demasiado https://t.co/Tt9h0zgImb,2
"Creo que extraño mucho a mi perra, no aguanto más",2
"Que te haya perdonado lo q hiciste no significa que tienes derecho a volverlo a hacer. Sino que lo hice para que sepas que me dolió. Y que si lo volves a hacer, no hay vuelta atrás.",2
BADIE SE METE DIOS MÍO ME QUIERO MORIR,2
Ya no aguanto más estar en este pueblo que lo único que sabe hacer la gente es envidiar y criticar todas las cosas que te salen bien,2
Ojala tuviera una abuela para irme a vivir a su ksa .... diiios ya no aguanto mas necesito irme 🙄,2
"Perdona si no te respondo bien, es que me quiero morir.",2
Hay días q me quedo pensando q hubiese pasado si... pero es al pedo xq no hay vuelta atrás 😐🤔,2
"Pasaron las fechas de los finales, me quiero morir",2
"Me quiero morir, pensé que iba en la temporada 4 de mi serie y de repente termina y quede WTF. NO SE COMO SUPERARLO AHORA, NO ME DIO NI TIEMPO DE SABOREAR EL FINAL. 😫😫😫",2
"necesito muchos abrazos y q me digan q todo va a estar bien, ya no aguanto 😭",2
ya no aguanto estar en mi puta casa,2
Ya no aguanto a nadie,2
tmb y ya no aguanto https://t.co/9oajOeUbaG,2
"Si me voy a seguir sintiendo así, mejor ya me quiero morir.",2
"Lo más feo es que le tengo que ver la cara todos los días al otro, me quiero morir.",2
"Franco: Y bueno, le mandemos
Gabi: ESTA BELLEZA TIENE DUEÑO Y ES SANGRE DE TU SANGRE
Franco: NO! No me digas
Gabi: Si, Lolo
Franco: ya fue, no te puedo creer 

ME QUIERO MORIR",2
"Hablé con Flor Pipi está mañana, la extraño mucho..
Yo también mami, pero no hay vuelta atrás.",2
Y déjame tranquilo que cuando te miro ya no siento nada 🎶,2
Estoy que le pido la computadora a mi hermana y me descargo el hit and rum nO AGUANTO MÁS,2
Jakdiakeix no aguanto más https://t.co/rxjjPALc7G,2
tan lindo iba a ser? me quiero morir viendolo,2
"@DahliaBat Todos los días despierto pensando que tengo una horrible enfermedad terminal (no me siento mal ni nada) y que muy pronto me voy a morir, me puedo pasar horas llorando pensando en que no me quiero morir y porque voy a dejar a mis perros solos y desamparados.",2
No llevo ni dos semanas trabajando y ya me quiero morir.,2
"@Soyfurrr ""Jefe, ya no siento la mitad del cuerpo"" https://t.co/PwwsbfRiOw",2
Ya no aguanto estar encerrada https://t.co/gsQtjL5zJ2,2
Una vez que te acostumbras al mate amargo no hay vuelta atrás...,2
"necesito que se me pase rápido esto, no aguanto más 😖",2
"Ya no aguanto más estar acá encerrada, me quiero ir a la mierda.",2
"Recién escuché que en donde empezó todo esto del virus, estuvieron 4 meses en cuarentena jajaja yo no voy ni dos semanas que ya me estoy volviendo loca, no aguanto más.",2
"No aguanto más esto, me dan ganas de llorar 🥺",2
"Perdón, no aguanto más, necesito una jodaa🥺",2
"Perdón, no aguanto más.",2
"El pie se me hincha a cada rato, no aguanto más 😣",2
"Me largue a llorar 3 veces del dolor que tengo, no aguanto más.",2
"Ya quiero terminar de estudiar, no aguanto más.",2
Siento que soy una carga para todos!!,2
"Ya necesito conseguir un trabajo, no aguanto más estar sin plata.",2
"No aguanto más el dolor de cuerpo, y mi garganta peor !!",2
cuando se meten con uno de los míos ya no hay vuelta atrás,2
"Traten siempre de pensar las cosas dos veces, porq muchas veces no hay vuelta atrás.",2
Mi carácter es muy de mierda o ya no aguanto nada!!,2
"Me quiero morir, no todo es literal, hay que ver más allá de la simple mosca. https://t.co/px4OPhVkFh",2
Honeymaren me tiene enamorada eeh? Tengo unas ganas de ver la películaa que ya no aguanto maaas #Frozen2 https://t.co/4uSTBljlBu,2
No tengo remedio https://t.co/jWBzgHoQyO,2
@malagraciaa Acabo de crear playlist porque YA NO HAY VUELTA ATRÁS,2
@malagraciaa Ajajajajaja me quiero morir jajajajaja estuve con mi propio enemigo y no lo sabía xD ay q rosa obvio no pero me da risa,2
ya no aguanto más estar en esta casa 😤,2
ya no aguanto a nadie en mi casa 😫,2
"Anoche nos pusimos a ver una película y me dormí literal a los 15 minutos. 
 O me quiere asi, o no me quiere más, porque no tengo remedio🤦‍♀️😋",2
"Me parte el alma ver de la forma que me falla mi vieja, ya no aguanto más 😭",2
"Estorbo en todos lados, mi presencia es tan innecesaria y yo tan insignificante, me siento perdida y algo sola, sólo quiero rendirme y dejar de esforzarme para no hacerme daño, me quiero morir",2
"nada es suficiente, pero pequeños pensamientos me invaden, queriendo hacerme saltar a la nada, aún con miedo de lo que pueda suceder, ¿solo eso calmaría lo que siento?, no lo sé, pero tengo claro que no puedo, no veo salida a este laberinto, no tiene salida.",2
"Quiero desaparecer de la vida de todos, mi familia es un caos aparentando tranquilidad, me siento fuera de lugar, no seré capaz de amar a alguien ni merezco nada de otros.",2
"Causo problemas a todos siempre, mi familia estaría mejor sin mí. Todos estarían mejor sin mí.",2
Solo quiero desaparecer...,2
"No quiero ir a la univerisdad
No quiero estudiar 
No quiero vivir en este mundo que no me gusta 
No quiero vivir una vida por obligación 
No quiero tener que trabajar hasta el cansancio para sobrevivir en este planeta de mierda",2
"Me siento muy mal, intento no pensar en eso pero quiero llorar,  quiero desaparecer,  quiero dejar de sentir.",2
Si vuelvo a escuchar la canción de jangueo en una historia de Instagram me daré un tiro alchile ya no aguanto esa canción alv Ajajaja,2
Yo me quiero morir.,2
"@ailencarc29 JAJAJAJAJAJAJAJ mi amor me acuerdo y me río.. ya son parte de la flia, no hay vuelta atrás uajajajajaj",2
Ya no aguanto esta gilada,2
"No sé ustedes pero yo ya no aguanto el frío, verano volvé😭",2
"Pq versean que soy buena y me van a lastimar, dale, nadie me puede lastimar si ya no siento jaja",2
No me quiero morir sin haber tenido un perrito boxer,2
Dios camine dos cuadras y ya me quiero morir,2
"@NovilloCoqueton Noviembre 2021, ya no me quiero morir antes https://t.co/RpGxzBztwe",2
me quiero morir con todo lo que pregunta la profe de álgebra en el parcial,2
No aguanto más este calor,2
Ojala me  muera hoy por que ya no aguanto a nadie... NUNCA VIVAN CON UNA EMBARAZADA  Y DOS CRIATURAS,2
yA No aGuaNtO estE calOrrrrrrrr,2
No puede hacer este calor tan temprano me quiero morir,2
"Que mierda esta casa, que mierda el amor que me tienen, que mierda mi vida, no aguanto más loco",2
La puta madre se me re nota ajajajaja me quiero morir,2
todo el día digo q me quiero morir pero empiezan estas tormentas y aaaa ahi la tenes a la viva rogando para q este no sea el final,2
"Wey deja de tener una relación de dependencia con tu novia, aprende a seguir con ella a distancia y guarda la cuarentena, no me quiero morir con mis alergias, viejo pendejo",2
"Igual si participas de una fiesta así, no hay vuelta atrás. No podes volver a tu vida cotidiana después de una fiesta así. Jajajajaj. https://t.co/kA0RKesJIT",2
Quien me manda a ver el vivo de Em Rata me quiero morir re en serio,2
Que mierda todo quiero desaparecer,2
Quiero desaparecer un año,2
"No aguanto más, como duele esta mierda",2
No quiero vivir mas este mundo asqueroso pero no queda otra,2
"Cuando le agarras gusto a algo, ya no hay vuelta atrás. Pasa con los vicios, el amor, el sexo, el ejercicio, la comida, los libros, el trabajo. Sólo es cosa de cambiar hábitos, no todo es malo.",2
Ya me quiero ir al rancho juro que no aguanto más aquí,2
"Que alivio se siente cuando lloras y sabes que se termino, que en verdad ya no hay vuelta atrás y el pasado no regresa.",2
Llevo 2 cheves y ya tengo sueño jajajjaja ya no aguanto bye,2
Ya no aguanto 😭,2
"decisión difícil, y si me equivoco? No hay vuelta atrás 😔",2
ya quiero que sean las 11 a.m. para ver el nuevo capítulo de its okay to not be okay hueón no aguanto más,2
ya po a que hora lanzan el capitulo 5 de its okay to not be okay he estado esperando una vida por ello no aguanto más,2
mayo con m de me quiero morir paro,2
Me quiero morir me quiero morir me quiero moriiiiiiiiiiiiiiir,2
"Nacional juega el mismo día del evento de fin de año, me quiero morir firme, me quiero morir
Iy is in pirtidi mikiili",2
"me quiero morir a la pija , cansada de todo",2
"Que onda esos bajones que me agarran a la noche, me quiero morir. Chau",2
quiero un poco d amor y dejar de extrañar xq ya no aguanto un segundito mas,2
"@Desefectivizado Con tu hilo, ya no aguanto las ganas de verla... como puedo seguir con mi vida después de esto?",2
@GO63O Confirmo csm. Ya no quiero vivir,2
"He pasao de no querer pantalones tipo mom porque pensaba que no me sentaban bien a no querer otros por ser pegaos e incómodos, ya no hay vuelta atrás",2
Me abruma cuando hay mucha gente en la casa.,2
"Ni siquiera sabes lo que quieres, crees que el destino nos juntará?, no, somos la consecuencia de nuestras decisiones, ya no hay vuelta atrás.",2
quiero desaparecer,2
me cago en la puta me quiero morir todo el tiempo tengo las bolas por el piso porque no me da la nasta para morirme sin ser millonario primero,2
no tengo luz no tengo batería no tengo plata no tengo puchos no tengo merca no tengo nada solo un perro miniatura que rompe la pija y me despierta ladrando a las 9 de la mañana ya está loco me cortó la pija,2
"Devuélveme el corazón, no quiero vivir así, devuélveme las promesas y la vida que te di.",2
"@loreazul33 El camello muere en la arena, el águila muere en la roca y yo me quiero morir acabándote en la boca.",2
"Me voy a hacer un licuado y me doy cuenta que no tengo luz después de mandar todo pa la licuadora,la recalcada concha de la UTE",2
"yo no aguanto más con papi y mami encerrada, lo juro",2
"Desde las 5:30 de la mañana que estoy acá y salgo recién a las 19 ,me quiero morir",2
Estoy que me quiero morir,2
"No aguanto más, me quiero ir a dormir",2
"Estoy gordisima, me quiero morir",2
"No aguanto más acostarme todas las noches llorando por sentirme tan insuficiente, que mierda hago mal loco lpm",2
"por favor, no aguanto más https://t.co/qjWYgOS6xg",2
Manera de decepcionarme las personas. DIOSS ME QUIERO MORIR,2
"Normalicen decir ""me quiero morir"" diez mil veces al día y al mismo tiempo estar pasando los mejores momentos de tu adolescencia",2
"@oleoestelar Pero yo quiero noviar, no quiero vivir eternamente soltero con dos gatos 😪",2
"Mi corazón se siente pesado si no despierto con mi gata pisándome la cara y los gallos cacareando de fondo, extraño el sur, extraño el campo, extraño mi isla bella. Me quiero morir, siempre me cuesta aceptar la realidad cuando cambia. Estoy muy triste.",2
"""Cántame para dormir, ya no quiero despertar más, pero no te sientas mal por mí. Muy dentro de mi corazón realmente tengo ganas de irme...""

Quién les hizo tanto daño a The Smiths para agarrarle a vergazos. :D",2
"Me cansé de todo, ya no aguanto más nada",2
"Amigas normales: -Chicas me quiero morir
+Ay no digas eso todo va a estar bien te amamos bla bla bla
Mis amigas: - chicas me quiero re morir
+Same
*Samee
_sameee",2
"aveces no se lo que quiero, aveces me desespero y otras me quiero morir",2
jajaajajajja me quiero morir,2
"ja ja ja 

me quiero morir

ja",2
dios me quiero morir,2
cldo me quiero morir,2
la última me quiero morir https://t.co/PUx1RxChTa,2
Encima mañana rindo matemática y no entiendo una chita me quiero morir.,2
"Primero me estreso y luego me deprimo y me quiero morir alv, así mi vida :'v",2
Lastima tanto que ya no duele,2
Hoy volví a correr después de 1 semana enferma y me quiero morir 😭,2
Ya no siento la confianza para contar las cosas. Lo siento,2
no se q tuitear 0 creatividad me quiero morir q paja,2
necesito que saquen otro capítulo del manga d given ya no aguanto seguir viviendo sin tener que llorar por haruhiko y mafuyama,2
"Hola, son las 2:45 am y acabo de terminar el dibujo de cumpleaños de una amiga yei me quiero morir pero la amo aaaaaaaaaa https://t.co/qjWXm8Pm1k",2
Yo no sentí nada. Ya no siento nada 😬✨💃🏻,2
No quiero vivir con sabor a poco.,2
"Cuando una persona te empieza a dar asco, ahí, no hay vuelta atrás 🤚",2
Dios q horror estan festejando una violacioOOON me quiero morir https://t.co/Kn6PVavRHJ,2
Ya no aguanto ma la vida q m toco,2
Notaron lo perfecto y hermoso q esta el clima hoy??? Me quiero morir,2
"Mentalmente me he torturado demasiado, mucho tiempo. Y ya no duele, cansa.",2
@paolaam_ Tlj que ya no aguanto esto y apenas llevamos 10 días,2
Ya no aguanto todo este pedo de la cuarentena,2
"Este año ha sido una montaña rusa, me han pasado cosas buenas y cosas malas que realmente no esperaba. #QueAcabeRápido que no aguanto más !",2
"Ya no quiero vivir en este mundo, llévame Diosito. https://t.co/sdE2A7oQPV",2
cuando se extingue la canción dance monkey? por favor no aguanto más,2
Primer día del año y ya me quiero morir,2
Estoy tan cansada me quiero morir,2
"-desde año pasado q me quiero morir

-pero todavía falta

-para??",2
experimento social: digo que me quiero morir y nadie se sorprende,2
"Y FALTA EL PARTIDO DE COLO COLO MAÑANA, ME QUIERO MORIR",2
Igual me quiero morir y ni siquiera es por mi culpa !,2
"Volvió la tendinitis, me quiero morir :c",2
POR QUÉ ENTRÓ DE LA FUENTE? ME QUIERO MORIR,2
Las profes dejaron la cagá con las notas y me fui a examen por la chucha. ME QUIERO MORIR!,2
"Y no se como pero llego el día en que vuelvo a cocinarme ,a salir,a reír,vuelvo a animarme  y a confiar . Ya eso que tanto dolía ya no duele tan fuerte,hoy puedo respirar mejor y se siente bien todo😊💪",2
Me quiero morir chabon 😭😭😭,2
Para el remate de esta maluquera: me sirven sudao' de almuerzo. No quiero vivir más por hoy! https://t.co/cLGtp0mWN9,2
Quiero dejar dynamite en repetición no aguanto más,2
"NO AGUANTO MÁS ESCUELA EN CASA DIOS, QUIERO VOLV3R AL COLEGIO LA PUTA MADREEE",2
"ya no siento más nada, me siento vacía",2
"Necesito que se acabe la pandemia urg, me vine al pueblo con 3 mudas de ropa y ya no aguanto másssss 🥺😭",2
Me dejas de gustar y no hay vuelta atrás.,2
"Me bañé a las 6 am con agua helada y ni así se me quitó el calor tan asqueroso, ya no aguanto estoooo, quiero Popayán yaaaa 😭😭",2
"Ya no aguanto, ya no puedo, necesito echar la reta jajajaj",2
no quiero vivir en cdmx😢,2
@chuyt99 ya no aguanto,2
Todo como el orto ya no aguanto más loco,2
No aguanto más el aburrimiento que tengo,2
"No doy más ya no aguanto, muero d ganas de darme Vuelta en la cama y estes vos",2
Quiero vomitar no aguanto más,2
Juan me manda fotos re viejas mías y me quiero morir JAJAJAJAJAJJAJA Dios mío,2
"Por qué @oij_Organismo no hicieron algo antes? Por qué tardaron tanto si encontraron sangre? Pusimos toda nuestra confianza en ustedes, creímos que nos devolverían a Allison y hoy tantos meses después la buscan en un botadero. Quiero gritar y romperlo todo, no aguanto más esto",2
Yo estos días he estado muy tranquila PERO ES QUE HOY YA NO AGUANTO ALOOO *inserte video de Anuel*,2
"Una vez que uno empieza a decir playo, no hay vuelta atrás 🤦🏽‍♀️",2
@_falconnb me quiero morir,2
"Si no te vuelvo a ver, no quiero despertar , la realidad no me abandona",2
"Me quiero morir 😣 
Ya no fuí 💔 https://t.co/LaHfWncu6r",2
Es que me quiero morir cuando te veo con el como lo besas y lo abrazas,2
"Gente no estén con el celular todo el tiempo, a mi por gila y vicio y mantener en una misma posición las manos me está dando síndrome carpiano. Me quiero morir",2
Hoy me anote en las materias de la carrera que estoy haciendo y creo que para julio estaria muriendo o antes. Me quiero morir morida x tantas veces que tengo practicas en el hospital.,2
"Que feo, pensé que iba a ser como la primera vez eso de volver a hablar con alguien con quien pasaste cosas, pero no. No es lo mismo, ya no siento nada y eso es superación",2
Quiero trabajar loco no aguanto más esta situación,2
"Cuando le agarras el gustito de no salir, no hay vuelta atrás. Tengo pruebas y cero dudas.",2
"""cuando estás conmigo me quiero morir""",2
"@jomateixa_cris Has sobrevivido?? Yo he dormido 5 horas y... los puñeteros niños durmiendo 🤔🤔🤔🤔🤔 no aguanto más, voy a despertar a tooooodo dios",2
"@JeonChocoramo JAJA, no tiene que ver pero me acordé de ese clip de la rosa de Guadalupe de “ya no aguanto ya no aguanto”",2
"Quiero un chaufaaaa, ya no aguanto😢",2
"""Ya no aguanto esta cuarentena"" https://t.co/Cftyrfsc8C",2
q horror extrañar ya no aguanto +,2
acabo de desbloquear traumas pasados y ahora me quiero morir pero no puedo que hago,2
ok necesito q me venga xq ya no aguanto estos cambios de humor,2
@cat4_pino ya no hay vuelta atrás,2
@RodryyRuiz @temaikenescl amigo ya no hay vuelta atrás,2
me quiero morir x favor lo pido,2
no entiendo nada de estática me quiero morir,2
Lo extraño ya no aguanto mas,2
"Los diseños, LOS DISEÑOS.

Diojmio, me quiero morir.

*Quita el autocorrector del celular* https://t.co/om1oXiZaHr",2
@ArlethVitEspi @CorpoelecArag_ @CORPOELECinfo Yo desde el viernes no tengo luz normal en estos días si he tenido 3horas de luz seguidas es mucho y todavía sin luz,2
"Tengo la suerte de tener a la mejor mamá del mundo. En serio, el dia en que me falte, no quiero vivir mas https://t.co/1SmHZJJ7oN",2
Paren el semestre que me quiero morir,2
"@futpicante Ya se les está enfriando este tema, ya se hizo ya ni modo no hay vuelta atrás, a ver si la FMF les da otro tema de que hablar",2
"OYE QUÉ CARRERA SE ESTUDIA PARA SER SECA EN TECNOLOGÍA YA NO AGUANTO ESTA FRUSTRACIÓN LLAMADA NO SABER USAR NI FACEBOOK
(no me digan que informática, porque no sé, eh)",2
Diosss no aguanto más el dolor de espalda,2
"Necesito teres, no aguanto más jaja",2
Ya no aguanto más la cara de orto de todas lpm,2
"@musehoover Una vez que empiezas no hay vuelta atrás, compre tuppers para organizar el refri 🙃🙃🙃🙃🙃🙃",2
Ya no quiero vivir en Poza Rica :(,2
ya no quiero vivir aquí,2
@pablovidalrojas A estas alturas hay que refundar la policía. No hay vuelta atrás luego de estos cinco meses,2
"Ya no aguanto esta tortura llamada ""no poder pintarme la greña"" 
Extraño ser Mahou shoujo. https://t.co/SCZww941B1",2
@julianferrero_ fav ya no aguanto el olor a chivo hace cuatro dias tengo puesta la remera de blink 182😔😔,2
No quiero vivir en un mundo en el que Pharrel Williams sea feliz.,2
"Reflexión de River y Boca: Perder una final es como que no se te pare, puede pasar, pero vas a tener otras oportunidades. En cambio irse al descenso es como que te rompan el culo, una vez que pasa no hay vuelta atrás",2
"Solo quería decirles (ya que no aguanto más de felicidad) que ya pagué la Visa, esta casi todo listo 🛫",2
@MagdaFont estoy harta d trabajar ya no aguanto ya no aguanto,2
"Por ahí pienso en el tiempo perdido, me quiero morir. Pero después recuerdo que de todo se aprende y se me pasa",2
si no me arreglan mi celular la semana q viene me suicido ya no aguanto,2
"@CaicedoDeyner Una vez que caes, ya no hay vuelta atrás.",2
Ya no aguanto mi nariz😭😭😭,2
"Ya no aguanto, MAÑANA mismo aparto mi Pokémon Y !!!!",2
"La gente parece no entender que cuando tomo una decisión no hay vuelta atrás, me puedo bancar mil malas pero 1 por atrás y nos vemos, no hay recuerdo o charla que me haga cambiar de parecer",2
"Una chica puede volver a engancharse con el mismo flaco 12949 veces, pero una vez que lo superó, lo SUPERÓ. No hay vuelta atrás, creeme",2
"YA NOAGUANTO, YA NO AGUANTO AAAAAAAAAAAA DALEEEEEEE

#3rdDynamiteTeaser @BTS_twt https://t.co/AmN4AkA1u9",2
Jajajajjaja nooooooo me quiero morir🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,2
Ya no aguanto este calor forro,2
Salió el tráiler de Stranger Things 3 y ya no aguanto hasta juliooo,2
"estoy a nada de vomitar y con alto dolor de ovarios, no quiero vivir más gente",2
"Primer día de gimnasia y ya no siento el cuerpo, ni las PIERNAS pero dale que llegó al 14ddd",2
"No hay pedo, ya no siento dolor",2
apenas van dos días de Julio y ya me quiero morir,2
"estoy tan triste, me duele el alma. ya ni llorar me sale",2
bueno me quiero morir,2
Que horrible que te tiren para abajo todo el tiempo por dios. Cómo lidiar con gente tóxica de mierda y envidiosa todos los días? Ya no aguanto,2
Por favor tráiganme a mi novio no aguanto más😭💔,2
Ponganme el final en el pupitre que ya no aguanto tanto es3,2
cómo borro mi existencia?? ya no aguanto,2
"En la tarde me puse el abanico directo porque tenía un chingo de calor y miraaaaaa traigo la alergia a todo lo que da, ya me quiero morir mejor",2
adiós bye bye aquí no hay vuelta atrás👋🏻,2
"Anoche deje los audífonos a un lado de mi en la cama y me desperté en la madrugada porque me andaba AHORCADOOO, ya se que siempre digo que me quiero morir pero es bromaaa",2
Entre broma y broma si me quiero morir,2
Dejaron salir a un violín de un nene de 8 AÑOS!!!!! VIVE A 20 CUADRAS DE LA VÍCTIMA!!!! me quiero morir,2
me quede sin puchos me quiero morir,2
ay soy tan fea que me quiero morir,2
quien verga me manda a laburar un domingo me quiero moriR,2
"que fechas de mierda,quiero desaparecer",2
No aguanto más no ir a la cancha,2
En Alberdi me quiero morir. https://t.co/Usk6b0HJol,2
"una vez que le agarras comodidad a no contestarle a nadie por whats, no hay vuelta atrás",2
es muy sad cuando empiezas a notar falta de interés por parte de las otras personas y sabes que ya no hay vuelta atrás#,2
"Ya no aguanto la espera de que mamá ru diga ""Ruveal yourself"".",2
@solmargut Yo ya no aguanto a mi roomie.,2
"Cuando más de 3 personas te dicen que estas más gordo es cuando ya no hay vuelta atrás, estas más gordo y punto.",2
no aguanto más loco necesito alejarme de todo el mundo por mucho tiempo,2
"estoy tan sola y triste que lo único que quiero es pegarme un tiro, no aguanto más 

⠀⠀⠀⠀⠀⠀. .
⠀⠀⠀⠀⠀⠀⌒",2
mejor m voy a dormir porq ya no aguanto tanta tristeza junta:(,2
"no aguanto más,me quiero tatuar ya",2
No aguanto más en mi casa la concha tuya coronavirus,2
no quiero gustar de nadie xq me genera tal ansiedad que me quiero morir,2
"estoy tan triste, me quiero morir",2
"Ya no aguanto, ya no aguanto!",2
Me voy a dormir una siesta porque ya no aguanto 😭😭,2
Ya no siento los pies,2
"Yo solo quiero volver, quiero volver! Quiero darte besos hasta el amanecer yo contigo quiero desaparecer, todavía no me he ido y ya quiero volver!!🎶🎶",2
Ya no siento los brazos :c,2
"Ya no duele de lejos, ahora falta que no duela de cerca.",2
"Ya no aguanto estar encerrado, me voy a perder",2
"No aguanto más de 10 minutos viendo shimoseka, es por demás rídiculo.",2
No quiero vivir mas aca😤,2
No quiero vivir mas en este lugar por dios!!,2
"Dios mio ,no quiero vivir mas aca",2
Ya no aguanto maaas,2
@Edo_EcheverriaB Todo mi capital para un negocio depende de la respuesta de alguien que sepa del tema! me quiero morir!,2
Cada vez me cuesta más trabajo interactuar con la gente no se que pedo ya no quiero vivir adiós,2
"Me quedé dormida un ratito sobre mi brazo, y ya no siento... QUE ME QUIERAS",2
"Dioss necesito salir de mi casa, no aguanto más esto",2
PUTA QUE ESTOY ENFERMA ME QUIERO MORIR,2
Me voy a dormir y solo espero despertarme el sábado por q ya no aguanto,2
"Ya no aguanto más, necesito que sea Miercoles a las 20:50 pa ver a mi @udechile ! #VAMOSLEONES !! #SALGANCAMPEONES !!!",2
"Dios quiero llorar un siglo, ya no aguanto mas",2
@AnaCorvalan1 Che como q tw extraño una banda ya no aguanto,2
"Te iba a decir lo que sentía por tí, pero eso fue ayer, hoy ya no siento nada.",2
Perdí el sentido del tiempo desde que ya no siento mis pies de tanto caminar #grateful,2
De pana me quiero morir con esta marditación de alergia. Mardita sea padecer de sinusitis https://t.co/FrUVClaHCO,2
"Bueno, mejor aún. Aprendan a ignorar a gente equis en tu vida. 

Una vez que lo haces, no hay vuelta atrás. Recomiendo.",2
"Dios mío, dormí como 3 horas. Me quiero morir.",2
"Me quiero morir. Borré sin querer el tuit dónde había subido partes del concierto de Shaki. Pero bueno, sha fue.",2
Quiero más cervecitas pero mañana será un día pesado con tantas cosas. Me quiero morir.,2
"Me quiero morir. Terminé con el corazón hecho mierda por mi bebé Mel. 😭💔. 

Hagan algo, saquen la segunda temporada 😭 @NetflixLAT",2
Maldita sea me quiero morir cómo va estar pasando esto,2
@wallsacru me quiero morir hermana,2
@cicatrizoliva DIOS T QUEDO HERMOSO ME QUIERO MORIR,2
@quietwos me quiero morir,2
@sometimesbradd jaksksjsjss me quiero morir bendito sea el barbijo,2
@wallsaico por qué no naci con tu cara me quiero morir,2
@woscrow DIOS BASTA ME QUIERO MORIR,2
@girawos VISTEE EEE me quiero morir,2
LA HISTORIA FESTEJANDO DIOS ME QUIERO MORIR DE AMOR,2
@habitoliva si otra opcion no hay me quiero morir,2
me quiero morir lo vamos a escuchar en vivo otra vez creo que no estoy preparada mentalmente,2
@wososkik me quiero morir,2
Una vez que le encuentras gusto a guardar cosas como tú IFE o tarjetas  en el case de tu teléfono ya no hay vuelta atrás,2
@sometimesbradd lo hermosa que sos me quiero morir,2
me quiero morir. https://t.co/jMwOWuAmB2,2
la carita de mecha cuando gano me quiero morir de ternura,2
estaba re emocionado me quiero morir https://t.co/YfNI7ZktTS,2
@glovespaulov pero como haces para tener esa cara me quiero morir,2
Entonces yo dique no tengo alma,2
@ruegovacio DIOS ME QUIERO MORIR SOS PERFECTA,2
ME QUIERO MORIR LA SONRISAAAAAAAAAAA https://t.co/FoFoNo9LAH,2
"Que locura cuando alguien por quién sentiste tantas cosas, te fallo y pasa a generarte rechazo nada más. De eso no hay vuelta atrás amigo 🙅",2
miercoles con m de me quiero morir,2
"uno cree q poniendose en pedo se le va a pasar todo, pero viste que x mas q me haga la superada en realidad me quiero morir",2
donde esta el botón de morirme? lo quiero tocar ya no aguanto mas,2
Ya me quiero morir a la verga.,2
Ya me quiero morir digo dormir,2
Mi día va de mal en peor. Me quiero morir bai,2
"Hola, me quiero morir",2
mí inconsciente me abruma 😔😔😔,2
ya no siento nadaaaaaaaa,2
Falta mucho para que vuelva el calor? Porque ya no aguanto este clima poronga,2
Mkk en serio q uno prueba una rumba de aleteo y no hay vuelta atrás lo siento perreo pero ya no soy tuyo🥺 rip jose 2019,2
No voy a poder ver los partidos esta noche y me quiero morir,2
"estoy desde las cuatro de la tarde haciendo un trabajo, ya no siento ninguna parte del cuerpo",2
"Te tengo que decir,que ya no siento en mi pecho el deseo de verte...🎶🎶",2
"no puede ser que este bondi no avance, me quiero morir",2
ya no aguanto esta tristeza llamada quiero irme de viaje al sur,2
dios quiero suicidarme xq me gustas tanto hijodeputa?????????,2
q me empiecen a dar lo mismo las cosas q antes me rompían las pelotas es una gran señal de q todo se fue a la mierda y no hay vuelta atrás,2
"hay q pensar dos veces las cosas antes de decirlas, xq de tirar mierda y lastimar gente no hay vuelta atrás",2
Ya no aguanto ni un segundo más así,2
Cuando dejan de caberte actitudes de una persona no hay vuelta atrás,2
"Me siento tan sola y tan vacia,ya no aguanto",2
nunca habia tenido el corazoncito tan roto y me quiero morir mucho,2
"Valoren porque cuando uno se cansa y se va, no hay vuelta atrás",2
Don vergas anoche creía que el mezcal era agua. Ahorita me quiero morir más de lo normal.,2
Me quiero ir ya!!! No aguanto más estar acá 😤 😤,2
Me tomé una cubita y ya me dio sueño. Ya me quiero morir,2
Les juro que ya no aguanto ver historias de personas que están saliendo de viaje a la playa. Me dan ganas de llorar del coraje.,2
La @SCJN nubló su criterio con privilegio. No quiero vivir en un país en cuyo tribunal constitucional tarda minutos en decidir sobre derechos trascendentales en la vida de miles de mujeres. #SeraLey #AbortoLegalVeracruz,2
"Un helado a qué mi novio me deja de querer esta cuarentena porque me tardo mil años en responder, me quedo dormida en las videollamadas y cuando le respondo es para decirle que me quiero morir.",2
ya no aguanto este sufrimiento llamado no tener chichis 😔😔😔,2
Ya no aguanto este aburrimientoOOO,2
"@maky_wild Yo no se si fue covardia, la culpa fue mia, no quise entendeeer
Tu eras el amor de mi vidaa, mi causa perdidaa, no quiero entender
Devuelveme el corazooon , no quiero vivir asi",2
Dime que quieres de mi pls ya no aguanto seguir así chiingao:((,2
"el año que viene soy promo,eee me quiero morir",2
me duele tanto la cabez que quiero suicidarme,2
"Confirmado, no quiero vivir más https://t.co/n5mFAE319p",2
@AsinLuu Cuanto falta para volver a vernos? Ya no aguanto,2
"2020, hijo calmate que ya no aguanto mas golpes.",2
Quiero desaparecer un ratito.,2
"Estar mal ya no duele, cansa.",2
"@AlejandraDc5 Y yo, ya no aguanto un mensaje massssss",2
